"branch_n_queue","entity","priority","service_type","arrival_time_secs","yesterday_count","queue_length","clients_count","priorities_count","companies_count","avg_service_time","interarrival_time","arrival_rate","service_rate","utilization_factor","hol","les","peak_hour","non_clients_count","non_priorities_count","non_companies_count","time_overflow"
"35_2","person","FALSE","C",39474,52,2,1,0,2,229.666666666667,613,0.0021978021978022,0.00435413642960813,0.504761904761905,1388,83,FALSE,1,2,0,FALSE
"35_2","person","FALSE","C",40087,52,0,0,0,0,208.266666666667,613,0,0.00480153649167734,0,0,216,FALSE,0,0,0,FALSE
"35_2","company","FALSE","C",40194,52,0,0,0,0,216.875,107,0,0.00461095100864553,0,0,86,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",40227,52,1,0,0,1,216.875,33,0.00934579439252336,0.00461095100864553,2.0268691588785,33,86,FALSE,1,1,0,FALSE
"35_2","person","FALSE","C",40467,52,2,1,0,1,216.875,240,0.0142857142857143,0.00461095100864553,3.09821428571429,273,86,FALSE,1,2,1,FALSE
"35_2","person","FALSE","C",40521,52,3,2,0,1,216.875,54,0.00789473684210526,0.00461095100864553,1.71217105263158,327,86,FALSE,1,3,2,FALSE
"35_2","person","FALSE","C",40634,52,3,2,0,0,209.411764705882,113,0.00917431192660551,0.0047752808988764,1.92120885051268,407,328,FALSE,1,3,3,FALSE
"35_2","company","FALSE","C",40847,52,3,1,0,0,205,213,0.00737100737100737,0.0048780487804878,1.51105651105651,380,541,FALSE,2,3,3,FALSE
"35_2","person","FALSE","C",41049,52,3,0,0,1,204,202,0.00789473684210526,0.00490196078431373,1.61052631578947,528,433,FALSE,3,3,2,FALSE
"35_2","person","FALSE","C",41076,52,4,0,0,1,204,27,0.00687285223367698,0.00490196078431373,1.4020618556701,555,433,FALSE,4,4,3,FALSE
"35_2","company","FALSE","C",41215,52,3,0,0,1,192.190476190476,139,0.00678733031674208,0.00520317145688801,1.30446024563672,368,513,FALSE,3,3,2,FALSE
"35_2","person","FALSE","C",41498,52,1,0,0,1,183.875,283,0.00719424460431655,0.00543847722637661,1.32284172661871,283,353,FALSE,1,1,0,FALSE
"35_2","company","FALSE","C",42274,52,0,0,0,0,174.076923076923,776,0,0.00574458683163942,0,0,394,FALSE,0,0,0,FALSE
"35_2","company","FALSE","C",43057,52,0,0,0,0,181.481481481481,783,0,0.00551020408163265,0,0,140,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",43850,52,0,0,0,0,186.214285714286,793,0,0.00537015726889145,0,0,61,FALSE,0,0,0,FALSE
"35_2","company","FALSE","C",43923,52,1,1,0,0,186.214285714286,73,0.00126103404791929,0.00537015726889145,0.234822554494686,73,61,FALSE,0,1,1,FALSE
"35_2","person","FALSE","C",44406,52,0,0,0,0,181.966666666667,483,0,0.00549551199853453,0,0,146,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",45103,52,0,0,0,0,183.129032258065,697,0,0.00546063061476132,0,0,243,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",46434,52,0,0,0,0,195.375,1331,0,0.00511836212412028,0,0,60,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",46455,52,1,0,0,0,195.375,21,0.000751314800901578,0.00511836212412028,0.146788129226146,21,60,FALSE,1,1,1,FALSE
"35_2","company","FALSE","C",46547,52,2,0,0,0,195.375,92,0.0014792899408284,0.00511836212412028,0.289016272189349,113,60,FALSE,2,2,2,FALSE
"35_2","person","FALSE","C",47030,52,2,0,0,1,195.30303030303,483,0.0176991150442478,0.00512024825446082,3.45669080182355,575,449,FALSE,2,2,1,FALSE
"35_2","person","FALSE","C",47321,52,1,0,0,0,192.085714285714,291,0.0020703933747412,0.00520600922207348,0.397692990239574,291,702,FALSE,1,1,1,FALSE
"35_2","person","FALSE","C",47363,52,2,0,0,0,192.085714285714,42,0.00258397932816537,0.00520600922207348,0.496345514950166,333,702,FALSE,2,2,2,FALSE
"35_2","person","FALSE","C",47538,52,2,0,0,0,190.444444444444,175,0.00600600600600601,0.00525087514585764,1.14381047714381,217,362,FALSE,2,2,2,FALSE
"35_2","person","FALSE","C",47760,52,2,0,0,0,187.189189189189,222,0.00921658986175115,0.00534218885359515,1.7252459833105,397,369,FALSE,2,2,2,FALSE
"35_2","company","FALSE","C",48307,52,1,1,0,0,191.435897435897,547,0.0045045045045045,0.00522368068577552,0.862323862323862,547,713,FALSE,0,1,1,FALSE
"35_2","person","FALSE","C",49034,52,0,0,0,0,184.609756097561,727,0,0.00541683181397807,0,0,115,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",49184,52,0,0,0,0,183.119047619048,150,0,0.00546092835782083,0,0,56,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",49519,52,0,0,0,0,182.604651162791,335,0,0.0054763117677025,0,0,193,FALSE,0,0,0,FALSE
"35_2","person","FALSE","C",49593,52,1,0,0,0,182.604651162791,74,0.00298507462686567,0.0054763117677025,0.545088510933704,74,193,FALSE,1,1,1,FALSE
"35_2","person","FALSE","C",49746,52,1,1,0,0,186.113636363636,153,0.0135135135135135,0.00537306142386128,2.51504914004914,153,173,FALSE,0,1,1,FALSE
"35_2","person","FALSE","C",49833,52,2,1,0,0,186.113636363636,87,0.00881057268722467,0.00537306142386128,1.63976772126552,240,173,FALSE,1,2,2,FALSE
"35_2","company","FALSE","C",49855,52,3,2,0,0,186.113636363636,22,0.00955414012738853,0.00537306142386128,1.77815576143602,262,173,FALSE,1,3,3,TRUE
"35_2","person","FALSE","C",50086,52,2,2,0,1,180.152173913043,231,0.018348623853211,0.00555086279715217,3.30554447546869,253,325,TRUE,0,2,1,FALSE
"35_2","company","FALSE","C",50203,52,2,2,0,1,178.553191489362,117,0.00790513833992095,0.00560057197330791,1.4114876797578,348,302,TRUE,0,2,1,FALSE
"38_21","person","FALSE","E",41746,89,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"38_21","person","FALSE","E",49472,89,0,0,0,0,199,7726,0,0.0050251256281407,0,0,459,FALSE,0,0,0,FALSE
"38_21","person","FALSE","E",52848,89,0,0,0,0,128.5,3376,0,0.00778210116731518,0,0,250,FALSE,0,0,0,TRUE
"40_5","person","TRUE","A",45642,38,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"40_5","person","TRUE","A",52087,38,0,0,0,0,5,6445,0,0.2,0,0,189,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",36385,38,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",36478,38,1,0,0,0,0,93,0,0,0,93,0,FALSE,1,1,1,FALSE
"40_6","person","FALSE","C",36494,38,2,1,0,0,0,16,0.021505376344086,0,0,109,0,FALSE,1,2,2,FALSE
"40_6","person","FALSE","C",36627,38,3,2,0,0,0,133,0.0275229357798165,0,0,242,0,FALSE,1,3,3,FALSE
"40_6","person","FALSE","C",37345,38,0,0,0,0,197.75,718,0,0.00505689001264223,0,0,626,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",37369,38,1,1,0,0,197.75,24,0.00139275766016713,0.00505689001264223,0.27541782729805,24,626,FALSE,0,1,1,FALSE
"40_6","person","FALSE","C",38325,38,0,0,0,0,258,956,0,0.00387596899224806,0,0,599,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",38819,38,0,0,0,0,247.142857142857,494,0,0.00404624277456647,0,0,155,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",39316,38,0,0,0,0,242,497,0,0.00413223140495868,0,0,95,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",39815,38,0,0,0,0,251.111111111111,499,0,0.00398230088495575,0,0,22,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",39831,38,1,0,0,0,251.111111111111,16,0.00200400801603206,0.00398230088495575,0.503228679581385,16,22,TRUE,1,1,1,FALSE
"40_6","person","FALSE","C",39947,38,1,1,0,0,240.5,116,0.0625,0.00415800415800416,15.03125,116,66,TRUE,0,1,1,FALSE
"40_6","person","FALSE","C",40070,38,0,0,0,0,211.166666666667,123,0,0.00473559589581689,0,0,121,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",40248,38,0,0,0,0,211.846153846154,178,0,0.004720406681191,0,0,98,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",40915,38,0,0,0,0,204,667,0,0.00490196078431373,0,0,640,TRUE,0,0,0,FALSE
"40_6","person","FALSE","C",42002,38,0,0,0,0,196.4,1087,0,0.00509164969450102,0,0,81,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",42605,38,0,0,0,0,188.4375,603,0,0.00530679933665008,0,0,68,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",43173,38,0,0,0,0,207.058823529412,568,0,0.00482954545454545,0,0,77,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",44121,38,0,0,0,0,201.666666666667,948,0,0.00495867768595041,0,0,55,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",45550,38,0,0,0,0,192.947368421053,1429,0,0.00518276050190944,0,0,24,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",46802,38,0,0,0,0,187.05,1252,0,0.00534616412723871,0,0,288,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",47028,38,0,0,0,0,185.095238095238,226,0,0.00540262413172112,0,0,9,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",47410,38,0,0,0,0,207.545454545455,382,0,0.00481822163819536,0,0,11,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",47771,38,0,0,0,0,200.391304347826,361,0,0.00499023649381645,0,0,311,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",47898,38,0,0,0,0,193.75,127,0,0.00516129032258065,0,0,1,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",48831,38,0,0,0,0,190.04,933,0,0.0052620500947169,0,0,54,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",48991,38,0,0,0,0,189.615384615385,160,0,0.00527383367139959,0,0,31,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",49212,38,0,0,0,0,192.222222222222,221,0,0.00520231213872832,0,0,206,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",50116,38,0,0,0,0,191,904,0,0.00523560209424084,0,0,249,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",50780,38,0,0,0,0,209.034482758621,664,0,0.00478389970306829,0,0,101,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",50845,38,1,1,0,0,209.034482758621,65,0.00150602409638554,0.00478389970306829,0.314810968009971,65,101,FALSE,0,1,1,FALSE
"40_6","person","FALSE","C",51908,38,0,0,0,0,206.41935483871,1063,0,0.0048445069542116,0,0,185,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",51940,38,1,1,0,0,206.41935483871,32,0.000940733772342427,0.0048445069542116,0.194185658361909,32,185,FALSE,0,1,1,FALSE
"40_6","person","FALSE","C",52040,38,0,0,0,0,199.060606060606,100,0,0.00502359567666311,0,0,97,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",52143,38,1,0,0,0,199.060606060606,103,0.01,0.00502359567666311,1.99060606060606,103,97,FALSE,1,1,1,FALSE
"40_6","person","FALSE","C",52414,38,0,0,0,0,195,271,0,0.00512820512820513,0,0,241,FALSE,0,0,0,FALSE
"40_6","person","FALSE","C",53047,38,0,0,0,0,191.333333333333,633,0,0.00522648083623693,0,0,176,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",36600,84,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,TRUE
"42_2","person","TRUE","A",36771,84,1,0,1,0,0,171,0,0,0,171,0,FALSE,1,0,1,TRUE
"42_2","person","TRUE","A",37360,84,2,0,2,0,0,589,0.0116959064327485,0,0,760,0,FALSE,2,0,2,TRUE
"42_2","company","TRUE","A",37723,84,3,1,3,0,0,363,0.00394736842105263,0,0,1123,0,FALSE,2,0,3,TRUE
"42_2","person","TRUE","A",44667,84,0,0,0,0,4.25,6944,0,0.235294117647059,0,0,2424,FALSE,0,0,0,FALSE
"42_2","company","TRUE","A",45061,84,0,0,0,0,11.8,394,0,0.0847457627118644,0,0,305,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",45090,84,1,0,1,1,11.8,29,0.00253807106598985,0.0847457627118644,0.0299492385786802,29,305,FALSE,1,0,0,FALSE
"42_2","person","TRUE","A",45860,84,0,0,0,0,78.4285714285714,770,0,0.0127504553734062,0,0,680,FALSE,0,0,0,FALSE
"42_2","company","TRUE","A",46439,84,0,0,0,0,75.75,579,0,0.0132013201320132,0,0,267,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",47286,84,0,0,0,0,102.777777777778,847,0,0.00972972972972973,0,0,149,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",47354,84,1,0,1,0,102.777777777778,68,0.00118063754427391,0.00972972972972973,0.121343303161485,68,149,FALSE,1,0,1,FALSE
"42_2","person","TRUE","A",49563,84,0,0,0,0,104.181818181818,2209,0,0.00959860383944154,0,0,825,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",53438,84,0,0,0,0,108.333333333333,3875,0,0.00923076923076923,0,0,575,FALSE,0,0,0,FALSE
"42_2","person","TRUE","A",53600,84,0,0,0,0,137.769230769231,162,0,0.00725851479620324,0,0,142,FALSE,0,0,0,FALSE
"43_4","person","TRUE","A",36158,52,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"43_4","person","TRUE","A",36498,52,0,0,0,0,302,340,0,0.0033112582781457,0,0,75,FALSE,0,0,0,FALSE
"43_4","person","TRUE","A",37899,52,0,0,0,0,163,1401,0,0.00613496932515337,0,0,39,FALSE,0,0,0,FALSE
"43_4","person","TRUE","A",46929,52,0,0,0,0,110.333333333333,9030,0,0.00906344410876133,0,0,2,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",35917,52,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",36034,52,1,0,0,0,0,117,0,0,0,117,0,TRUE,1,1,1,FALSE
"43_5","person","FALSE","C",36062,52,2,0,0,0,0,28,0.0170940170940171,0,0,145,0,TRUE,2,2,2,FALSE
"43_5","person","FALSE","C",36082,52,3,1,0,0,0,20,0.0206896551724138,0,0,165,0,TRUE,2,3,3,FALSE
"43_5","person","FALSE","C",36224,52,4,1,0,0,0,142,0.0242424242424242,0,0,307,0,TRUE,3,4,4,FALSE
"43_5","person","FALSE","C",36253,52,5,1,0,0,0,29,0.0162866449511401,0,0,336,0,TRUE,4,5,5,FALSE
"43_5","person","FALSE","C",36468,52,6,1,0,0,0,215,0.0178571428571429,0,0,551,0,TRUE,5,6,6,FALSE
"43_5","person","FALSE","C",36518,52,7,1,0,0,0,50,0.0127041742286751,0,0,601,0,TRUE,6,7,7,FALSE
"43_5","person","FALSE","C",36712,52,6,1,0,0,207.5,194,0.012396694214876,0.00481927710843374,2.57231404958678,650,537,TRUE,5,6,6,FALSE
"43_5","person","FALSE","C",37097,52,5,1,0,0,157,385,0.00793650793650794,0.00636942675159236,1.24603174603175,873,954,TRUE,4,5,5,FALSE
"43_5","person","FALSE","C",37620,52,2,2,0,0,136.25,523,0.00345423143350604,0.0073394495412844,0.470639032815199,908,993,TRUE,0,2,2,FALSE
"43_5","person","FALSE","C",37716,52,1,0,0,0,126.111111111111,96,0.00191204588910134,0.0079295154185022,0.241130231570002,96,954,TRUE,1,1,1,FALSE
"43_5","person","FALSE","C",38323,52,0,0,0,0,142.583333333333,607,0,0.00701344243132671,0,0,194,FALSE,0,0,0,FALSE
"43_5","company","FALSE","C",38642,52,0,0,0,0,143.153846153846,319,0,0.00698549167114455,0,0,188,FALSE,0,0,0,FALSE
"43_5","company","FALSE","C",38913,52,0,0,0,0,133.571428571429,271,0,0.00748663101604278,0,0,21,FALSE,0,0,0,FALSE
"43_5","company","FALSE","C",39752,52,0,0,0,0,125,839,0,0.008,0,0,774,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",40397,52,0,0,0,0,122.375,645,0,0.00817160367722165,0,0,321,TRUE,0,0,0,FALSE
"43_5","person","FALSE","C",40677,52,0,0,0,0,115.941176470588,280,0,0.00862506341958397,0,0,9,TRUE,0,0,0,FALSE
"43_5","person","FALSE","C",40827,52,1,1,0,0,115.941176470588,150,0.00357142857142857,0.00862506341958397,0.414075630252101,150,9,TRUE,0,1,1,FALSE
"43_5","person","FALSE","C",40881,52,2,1,0,0,115.941176470588,54,0.00465116279069767,0.00862506341958397,0.539261285909713,204,9,TRUE,1,2,2,FALSE
"43_5","company","FALSE","C",40911,52,3,1,0,0,115.941176470588,30,0.00619834710743802,0.00862506341958397,0.718643655809431,234,9,TRUE,2,3,3,FALSE
"43_5","person","FALSE","C",41498,52,2,0,0,1,131.052631578947,587,0.0238095238095238,0.00763052208835341,3.1203007518797,617,561,TRUE,2,2,1,FALSE
"43_5","person","FALSE","C",42631,52,0,0,0,0,131.909090909091,1133,0,0.00758097863542385,0,0,605,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",43904,52,0,0,0,0,133.04347826087,1273,0,0.00751633986928105,0,0,126,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",43962,52,1,0,0,0,133.04347826087,58,0.000785545954438335,0.00751633986928105,0.104511766112231,58,126,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",45183,52,0,0,0,0,128.32,1221,0,0.0077930174563591,0,0,259,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",45206,52,1,0,0,0,128.32,23,0.000819000819000819,0.0077930174563591,0.105094185094185,23,259,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",45463,52,1,0,0,0,137.961538461538,257,0.0434782608695652,0.0072483969891274,5.99832775919732,257,26,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",46206,52,0,0,0,0,132.678571428571,743,0,0.00753701211305518,0,0,150,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",46529,52,0,0,0,0,128.413793103448,323,0,0.00778732545649839,0,0,97,FALSE,0,0,0,FALSE
"43_5","company","FALSE","C",46625,52,1,1,0,0,128.413793103448,96,0.00309597523219814,0.00778732545649839,0.397565922920893,96,97,FALSE,0,1,1,FALSE
"43_5","person","FALSE","C",46641,52,2,1,0,1,128.413793103448,16,0.00477326968973747,0.00778732545649839,0.612953666364908,112,97,FALSE,1,2,1,FALSE
"43_5","person","FALSE","C",46655,52,2,0,0,1,128.666666666667,14,0.0178571428571429,0.0077720207253886,2.29761904761905,30,113,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",46759,52,3,0,0,1,128.666666666667,104,0.0238095238095238,0.0077720207253886,3.06349206349206,134,113,FALSE,3,3,2,FALSE
"43_5","person","FALSE","C",46807,52,3,1,0,0,128.258064516129,48,0.0223880597014925,0.00779678068410463,2.87144920558498,166,154,FALSE,2,3,3,FALSE
"43_5","person","FALSE","C",47040,52,2,2,0,0,128.545454545455,233,0.0131578947368421,0.00777934936350778,1.69138755980861,281,254,FALSE,0,2,2,FALSE
"43_5","person","FALSE","C",47109,52,3,2,0,0,128.545454545455,69,0.00779220779220779,0.00777934936350778,1.00165289256198,350,254,FALSE,1,3,3,FALSE
"43_5","person","FALSE","C",47740,52,0,0,0,0,135.594594594595,631,0,0.00737492525413594,0,0,490,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",48128,52,0,0,0,0,132.184210526316,388,0,0.00756520007963369,0,0,294,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",48213,52,0,0,0,0,128.923076923077,85,0,0.00775656324582339,0,0,32,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",48396,52,0,0,0,0,126.075,183,0,0.00793178663493952,0,0,31,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",48407,52,1,0,0,0,126.075,11,0.00546448087431694,0.00793178663493952,0.688934426229508,11,31,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",48483,52,1,0,0,0,124.048780487805,76,0.0909090909090909,0.00806134486826583,11.2771618625277,76,50,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",48565,52,0,0,0,0,128,82,0,0.0078125,0,0,49,FALSE,0,0,0,FALSE
"43_5","company","FALSE","C",48874,52,1,0,0,0,128,309,0.0121951219512195,0.0078125,1.5609756097561,309,49,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",48928,52,1,0,0,1,130.477272727273,54,0.00323624595469256,0.00766417000522557,0.422256546042954,54,348,FALSE,1,1,0,FALSE
"43_5","person","FALSE","C",48969,52,2,0,0,1,130.477272727273,41,0.00550964187327824,0.00766417000522557,0.718883045329326,95,348,FALSE,2,2,1,FALSE
"43_5","person","FALSE","C",49080,52,3,0,0,1,130.477272727273,111,0.00742574257425743,0.00766417000522557,0.968890639063906,206,348,FALSE,3,3,2,FALSE
"43_5","person","FALSE","C",49368,52,1,0,0,0,128.148936170213,288,0.00900900900900901,0.00780342022248049,1.15449492045237,288,310,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",49645,52,0,0,0,0,127.959183673469,277,0,0.00781499202551834,0,0,243,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",49671,52,1,0,0,0,127.959183673469,26,0.0036101083032491,0.00781499202551834,0.461946511456568,26,243,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",49775,52,1,0,0,0,127.2,104,0.0384615384615385,0.00786163522012579,4.89230769230769,104,43,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",49817,52,1,1,0,0,134.921568627451,42,0.00961538461538462,0.007411713413748,1.29732277526395,42,110,FALSE,0,1,1,FALSE
"43_5","person","FALSE","C",49833,52,2,1,0,0,134.921568627451,16,0.0136986301369863,0.007411713413748,1.84824066612947,58,110,FALSE,1,2,2,FALSE
"43_5","person","FALSE","C",49947,52,3,1,0,0,134.921568627451,114,0.0185185185185185,0.007411713413748,2.49854756717502,172,110,FALSE,2,3,3,FALSE
"43_5","person","FALSE","C",50803,52,0,0,0,0,141.363636363636,856,0,0.00707395498392283,0,0,541,FALSE,0,0,0,FALSE
"43_5","person","FALSE","C",51005,52,1,0,0,0,141.363636363636,202,0.00116822429906542,0.00707395498392283,0.165144435004248,202,541,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",51050,52,2,0,0,0,141.363636363636,45,0.00189035916824197,0.00707395498392283,0.267228046056023,247,541,FALSE,2,2,2,FALSE
"43_5","person","FALSE","C",51387,52,1,0,0,0,142.228070175439,337,0.0222222222222222,0.00703096089798939,3.16062378167641,337,300,FALSE,1,1,1,FALSE
"43_5","person","FALSE","C",51417,52,2,1,0,0,142.228070175439,30,0.00523560209424084,0.00703096089798939,0.744649582070359,367,300,FALSE,1,2,2,FALSE
"43_5","person","FALSE","C",52488,52,0,0,0,0,137.4,1071,0,0.00727802037845706,0,0,307,TRUE,0,0,0,FALSE
"43_5","person","FALSE","C",52521,52,1,0,0,0,137.4,33,0.000933706816059757,0.00727802037845706,0.128291316526611,33,307,TRUE,1,1,1,FALSE
"43_5","person","FALSE","C",52839,52,1,1,0,0,138.852459016393,318,0.0303030303030303,0.00720188902007084,4.20765027322404,318,170,TRUE,0,1,1,FALSE
"43_5","person","FALSE","C",54043,52,0,0,0,0,134.730158730159,1204,0,0.00742224316682375,0,0,331,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",36129,63,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,FALSE
"45_2","person","TRUE","A",36182,63,1,1,1,0,0,53,0,0,0,53,0,TRUE,0,0,1,FALSE
"45_2","person","TRUE","A",36239,63,2,1,2,0,0,57,0.0377358490566038,0,0,110,0,TRUE,1,0,2,FALSE
"45_2","person","TRUE","A",37002,63,1,0,1,0,337,763,0.0175438596491228,0.0029673590504451,5.91228070175439,763,362,TRUE,1,0,1,FALSE
"45_2","person","TRUE","A",37264,63,0,0,0,0,222,262,0,0.0045045045045045,0,0,98,TRUE,0,0,0,FALSE
"45_2","person","TRUE","A",39418,63,0,0,0,0,203.4,2154,0,0.00491642084562439,0,0,597,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",45695,63,0,0,0,0,171,6277,0,0.00584795321637427,0,0,1017,FALSE,0,0,0,FALSE
"45_2","person","TRUE","A",52353,63,0,0,0,0,162.714285714286,6658,0,0.00614574187884109,0,0,16,FALSE,0,0,0,FALSE
"45_3","person","FALSE","C",36050,63,0,0,0,0,0,0,0,0,0,0,0,TRUE,0,0,0,FALSE
"45_3","person","FALSE","C",36061,63,1,0,0,0,0,11,0,0,0,11,0,TRUE,1,1,1,FALSE
"45_3","person","FALSE","C",36115,63,1,0,0,0,287,54,0.0909090909090909,0.00348432055749129,26.0909090909091,54,51,TRUE,1,1,1,TRUE
"45_3","person","FALSE","C",36282,63,2,0,0,0,287,167,0.0307692307692308,0.00348432055749129,8.83076923076923,221,51,TRUE,2,2,2,FALSE
"45_3","person","FALSE","C",36893,63,3,1,0,0,287,611,0.0129310344827586,0.00348432055749129,3.71120689655172,832,51,TRUE,2,3,3,FALSE
"45_3","person","FALSE","C",37094,63,4,2,0,0,287,201,0.00474495848161329,0.00348432055749129,1.36180308422301,1033,51,TRUE,2,4,4,FALSE
"45_3","person","FALSE","C",37189,63,5,2,0,0,287,95,0.00478927203065134,0.00348432055749129,1.37452107279693,1128,51,TRUE,3,5,5,FALSE
"45_3","person","FALSE","C",37410,63,6,3,0,0,287,221,0.00526777875329236,0.00348432055749129,1.51185250219491,1349,51,TRUE,3,6,6,FALSE
"45_3","person","FALSE","C",37676,63,6,3,0,0,196.5,266,0.0044477390659748,0.00508905852417303,0.873980726464047,1561,1389,TRUE,3,6,6,FALSE
"45_3","company","FALSE","C",38089,63,5,3,0,0,129,413,0.00358680057388809,0.00775193798449612,0.462697274031564,1196,1719,FALSE,2,5,5,FALSE
